OrderID,Payment_Date,Order_Date,outstanding_amount,order_amount,payment_amount
26121,2014-11-06,2014-09-29,0.0,941625,941625.0
26122,2014-11-30,2014-10-04,0.0,1743004,1743004.0
26123,2015-01-09,2014-11-15,0.0,2092873,2092873.0
26124,2015-02-08,2014-12-15,0.0,1249666,1249666.0
26125,2015-03-04,2014-12-31,0.0,584502,584502.0
26126,2015-04-14,2015-02-24,0.0,2755049,2755049.0
26127,2015-05-24,2015-03-25,0.0,1388983,1388983.0
26128,2015-05-28,2015-04-24,0.0,1779967,1779967.0
26129,2015-06-21,2015-04-29,0.0,1905100,1905100.0
26130,2015-08-13,2015-06-23,0.0,1287553,1287553.0
26131,2015-08-30,2015-07-04,0.0,1793227,1793227.0
26132,2015-09-29,2015-08-01,0.0,787564,787564.0
26133,2015-11-05,2015-09-02,0.0,1004680,1004680.0
26134,2015-12-24,2015-10-20,0.0,2739784,2739784.0
26135,2016-01-22,2015-11-28,0.0,1511674,1511674.0
26136,2016-03-23,2015-12-05,0.0,1371440,1371440.0
26137,2016-04-28,2016-01-24,0.0,834741,834741.0
26138,2016-05-21,2016-02-06,0.0,1407744,1407744.0
26139,2016-06-15,2016-03-05,0.0,2637834,2637834.0
26140,2016-07-23,2016-04-08,0.0,1747601,1747601.0
26141,2016-09-09,2016-05-29,0.0,1758216,1758216.0
26142,2016-09-29,2016-06-11,0.0,1171368,1171368.0
26143,2016-10-29,2016-07-15,0.0,2313877,2313877.0
26144,2016-12-17,2016-08-21,0.0,1543197,1543197.0
26145,2016-12-31,2016-09-11,1331413.0,1468560,137147.0
26146,2017-01-19,2016-10-18,48751.0,1244455,1195704.0
26147,2017-03-09,2016-11-14,0.0,2271509,2271509.0
26148,2017-04-03,2016-12-04,0.0,2006841,2006841.0
26149,2017-05-04,2017-01-20,0.0,2180975,2180975.0
26150,2017-04-03,2017-02-14,0.0,2051967,2051967.0
26151,2017-07-09,2017-03-17,0.0,1475806,1475806.0
26152,2017-07-31,2017-04-20,0.0,1769857,1769857.0
26153,2017-09-11,2017-05-21,0.0,1876725,1876725.0
26154,2017-09-22,2017-06-15,0.0,1816688,1816688.0
26155,2017-11-03,2017-07-19,0.0,2237873,2237873.0
26156,2017-11-01,2017-08-01,0.0,1052936,1052936.0
26157,2017-12-28,2017-09-23,0.0,1983941,1983941.0
26158,2018-01-25,2017-10-13,0.0,1756432,1756432.0
26159,2018-02-17,2017-11-09,0.0,2263118,2263118.0
26160,2018-04-15,2017-12-24,0.0,1807784,1807784.0
26161,2018-03-16,2018-01-14,0.0,2525996,2525996.0
26162,2018-05-11,2018-02-11,0.0,958317,958317.0
26163,2018-06-23,2018-03-02,0.0,746990,746990.0
26164,2018-07-22,2018-04-12,0.0,1296423,1296423.0
26165,2018-09-03,2018-05-15,1772005.0,1779111,7106.0
26166,2018-10-16,2018-06-26,1582371.0,1855621,273250.0
26167,2018-11-13,2018-07-21,0.0,2276086,2276086.0
26168,2018-11-30,2018-08-07,0.0,2140327,2140327.0
26169,2018-12-29,2018-09-12,1348209.0,1399490,51281.0
26170,2019-03-01,2018-10-30,164778.0,958093,793315.0
26171,2099-01-01,2018-11-07,1647932.0,1647932,0.0
26172,2099-01-01,2018-12-02,718624.0,718624,0.0
26173,2099-01-01,2019-01-24,2512081.0,2512081,0.0
26174,2099-01-01,2019-02-05,2240200.0,2240200,0.0
26175,2099-01-01,2019-03-05,1733778.0,1733778,0.0
26176,2011-07-07,2011-05-16,0.0,1171064,1171064.0
26177,2011-07-22,2011-06-15,0.0,1277242,1277242.0
26178,2011-09-13,2011-07-06,0.0,740661,740661.0
26179,2011-09-30,2011-08-15,0.0,831603,831603.0
26180,2011-11-23,2011-09-17,0.0,702464,702464.0
26181,2011-11-30,2011-10-12,0.0,2443033,2443033.0
26182,2012-01-16,2011-11-18,0.0,1240993,1240993.0
26183,2012-03-02,2011-12-26,0.0,1153812,1153812.0
26184,2012-02-27,2012-01-07,0.0,2473283,2473283.0
26185,2012-03-17,2012-02-01,0.0,2490122,2490122.0
26186,2012-05-04,2012-03-10,0.0,1893880,1893880.0
26187,2012-06-17,2012-04-19,0.0,1130986,1130986.0
26188,2012-07-08,2012-05-26,0.0,837774,837774.0
26189,2012-08-09,2012-06-06,0.0,1852938,1852938.0
26190,2012-09-19,2012-07-20,0.0,1489133,1489133.0
26191,2012-11-04,2012-08-28,0.0,1969490,1969490.0
26192,2012-11-23,2012-09-23,0.0,1866651,1866651.0
26193,2012-11-30,2012-10-18,0.0,1226387,1226387.0
26194,2013-01-12,2012-11-20,0.0,1094414,1094414.0
26195,2013-02-20,2012-12-23,0.0,1415850,1415850.0
26196,2013-02-15,2013-01-17,0.0,2340488,2340488.0
26197,2013-04-17,2013-02-21,0.0,1491723,1491723.0
26198,2013-05-01,2013-03-05,0.0,1828574,1828574.0
26199,2013-05-18,2013-04-07,0.0,1464565,1464565.0
26200,2013-06-24,2013-05-10,0.0,1555671,1555671.0
26201,2013-07-21,2013-05-31,0.0,1119148,1119148.0
26202,2013-08-23,2013-07-04,0.0,2556650,2556650.0
26203,2013-09-30,2013-08-13,0.0,749194,749194.0
26204,2013-10-26,2013-09-03,0.0,1815734,1815734.0
26205,2013-12-01,2013-10-19,0.0,2312016,2312016.0
26206,2014-01-09,2013-11-15,0.0,1890239,1890239.0
26207,2014-02-15,2013-12-23,0.0,2033745,2033745.0
26208,2014-02-10,2014-01-03,0.0,1079549,1079549.0
26209,2014-04-14,2014-02-17,0.0,2315054,2315054.0
26210,2014-05-02,2014-03-13,0.0,1454561,1454561.0
26211,2014-05-23,2014-04-08,0.0,1533716,1533716.0
26212,2014-08-09,2014-05-26,0.0,2019909,2019909.0
26213,2014-08-03,2014-06-16,0.0,1932228,1932228.0
26214,2014-09-19,2014-07-23,0.0,1018252,1018252.0
26215,2014-10-21,2014-08-26,0.0,2213223,2213223.0
26216,2014-11-08,2014-09-06,0.0,824031,824031.0
26217,2014-12-08,2014-10-20,0.0,1536034,1536034.0
26218,2015-01-20,2014-11-26,0.0,2020654,2020654.0
26219,2015-01-18,2014-12-05,0.0,1178890,1178890.0
26220,2015-02-10,2015-01-01,0.0,828932,828932.0
26221,2015-04-18,2015-02-08,0.0,2579152,2579152.0
26222,2015-04-22,2015-03-08,0.0,1091377,1091377.0
26223,2015-06-29,2015-04-21,0.0,1601505,1601505.0
26224,2015-07-16,2015-05-18,0.0,1539396,1539396.0
26225,2015-08-28,2015-06-27,0.0,1114867,1114867.0
26226,2015-09-18,2015-07-30,0.0,1562675,1562675.0
26227,2015-09-16,2015-08-05,0.0,814046,814046.0
26228,2015-11-03,2015-09-12,0.0,744288,744288.0
26229,2015-12-01,2015-10-03,0.0,2396510,2396510.0
26230,2016-01-13,2015-11-14,0.0,1273873,1273873.0
26231,2016-02-04,2015-12-08,0.0,1072073,1072073.0
26232,2016-03-29,2016-01-18,0.0,678043,678043.0
26233,2016-04-29,2016-02-25,0.0,1101624,1101624.0
26234,2016-05-02,2016-03-19,0.0,2425880,2425880.0
26235,2016-05-27,2016-04-26,0.0,1519312,1519312.0
26236,2016-06-26,2016-05-03,0.0,1699580,1699580.0
26237,2016-08-18,2016-06-11,0.0,1108801,1108801.0
26238,2016-08-17,2016-06-29,0.0,1925124,1925124.0
26239,2016-10-19,2016-08-15,0.0,1244554,1244554.0
26240,2016-11-24,2016-09-24,0.0,1181906,1181906.0
26241,2016-11-23,2016-10-09,0.0,1177699,1177699.0
26242,2017-01-08,2016-11-19,0.0,1930729,1930729.0
26243,2017-02-12,2016-12-11,0.0,1716695,1716695.0
26244,2017-03-02,2017-01-04,0.0,1914678,1914678.0
26245,2017-04-23,2017-02-25,0.0,2013064,2013064.0
26246,2017-05-15,2017-03-24,0.0,1159784,1159784.0
26247,2017-06-20,2017-04-08,0.0,1611156,1611156.0
26248,2017-07-18,2017-05-25,0.0,1516944,1516944.0
26249,2017-08-04,2017-06-02,0.0,1534559,1534559.0
26250,2017-08-28,2017-07-01,0.0,1931170,1931170.0
26251,2017-10-02,2017-08-17,0.0,1256488,1256488.0
26252,2017-11-06,2017-08-31,0.0,1963843,1963843.0
26253,2017-11-26,2017-10-02,0.0,1555102,1555102.0
26254,2018-01-31,2017-11-22,0.0,1749844,1749844.0
26255,2018-01-30,2017-12-14,0.0,1601421,1601421.0
26256,2018-03-20,2018-01-29,0.0,2475252,2475252.0
26257,2018-04-08,2018-02-22,0.0,847176,847176.0
26258,2018-04-19,2018-02-28,0.0,716950,716950.0
26259,2018-06-14,2018-04-16,0.0,1085164,1085164.0
26260,2018-07-11,2018-05-17,0.0,1507059,1507059.0
26261,2018-08-01,2018-06-20,0.0,1605273,1605273.0
26262,2018-09-28,2018-07-28,0.0,2109742,2109742.0
26263,2018-10-03,2018-08-06,0.0,1983142,1983142.0
26264,2018-11-13,2018-09-17,0.0,1156748,1156748.0
26265,2019-01-02,2018-10-30,0.0,963130,963130.0
26266,2019-01-16,2018-11-24,0.0,1363217,1363217.0
26267,2019-02-18,2018-12-19,0.0,729219,729219.0
26268,2019-03-15,2019-01-08,0.0,2440305,2440305.0
26269,2099-01-01,2019-02-18,2107991.0,2107991,0.0
26270,2099-01-01,2019-03-18,1589949.0,1589949,0.0
26271,2011-07-25,2011-06-15,0.0,1054175,1054175.0
26272,2011-09-15,2011-07-25,0.0,595690,595690.0
26273,2011-09-21,2011-08-07,0.0,755798,755798.0
26274,2011-12-17,2011-09-10,0.0,690596,690596.0
26275,2011-11-15,2011-10-03,0.0,2022461,2022461.0
26276,2012-03-03,2011-11-06,0.0,664145,664145.0
26277,2012-04-21,2011-12-25,968712.0,1041954,73242.0
26278,2012-05-12,2012-01-19,0.0,1915417,1915417.0
26279,2012-05-15,2012-02-18,0.0,2041070,2041070.0
26280,2012-06-17,2012-03-11,0.0,1191405,1191405.0
26281,2012-07-13,2012-04-11,0.0,1020534,1020534.0
26282,2012-08-26,2012-05-15,0.0,585916,585916.0
26283,2012-08-28,2012-06-14,0.0,2121058,2121058.0
26284,2012-10-07,2012-07-17,0.0,1237212,1237212.0
26285,2012-09-28,2012-08-03,0.0,1830881,1830881.0
26286,2012-10-14,2012-08-31,0.0,1878003,1878003.0
26287,2012-12-30,2012-10-30,0.0,1250478,1250478.0
26288,2013-01-14,2012-11-27,0.0,1595726,1595726.0
26289,2013-01-30,2012-12-14,0.0,1748617,1748617.0
26290,2013-03-18,2013-01-28,0.0,1875473,1875473.0
26291,2013-04-14,2013-02-18,0.0,1151558,1151558.0
26292,2013-05-08,2013-03-01,0.0,1071342,1071342.0
26293,2013-05-31,2013-04-14,0.0,1667346,1667346.0
26294,2013-06-29,2013-05-01,0.0,1337715,1337715.0
26295,2013-08-01,2013-06-07,0.0,817383,817383.0
26296,2013-09-17,2013-07-21,0.0,2139611,2139611.0
26297,2013-10-19,2013-08-14,0.0,981684,981684.0
26298,2013-10-31,2013-09-07,0.0,1999535,1999535.0
26299,2013-12-24,2013-10-21,0.0,1550935,1550935.0
26300,2013-12-25,2013-11-01,0.0,1275484,1275484.0
26301,2014-02-20,2013-12-02,0.0,1291870,1291870.0
26302,2014-03-29,2014-01-21,0.0,689105,689105.0
26303,2014-04-07,2014-02-21,0.0,2002260,2002260.0
26304,2014-05-17,2014-03-23,0.0,956359,956359.0
26305,2014-05-31,2014-04-14,0.0,1682432,1682432.0
26306,2014-07-08,2014-05-10,0.0,1238046,1238046.0
26307,2014-07-12,2014-06-02,0.0,1022672,1022672.0
26308,2014-09-13,2014-07-25,0.0,663978,663978.0
26309,2014-11-25,2014-08-21,0.0,1252071,1252071.0
26310,2015-01-05,2014-09-02,0.0,656276,656276.0
26311,2015-02-02,2014-10-10,71937.0,979525,907588.0
26312,2015-03-05,2014-11-23,0.0,1659246,1659246.0
26313,2015-03-26,2014-12-12,43124.0,616405,573281.0
26314,2015-05-30,2015-01-14,865897.0,990300,124403.0
26315,2015-06-17,2015-02-05,410705.0,2230054,1819349.0
26316,2015-07-27,2015-03-06,924010.0,951557,27547.0
26317,2015-08-07,2015-04-10,882385.0,2077422,1195037.0
26318,2015-09-27,2015-05-17,299912.0,981714,681802.0
26319,2011-08-03,2011-06-13,0.0,278935,278935.0
26320,2011-08-22,2011-07-15,0.0,216314,216314.0
26321,2011-09-15,2011-08-11,0.0,209946,209946.0
26322,2011-10-28,2011-09-10,0.0,193750,193750.0
26323,2011-11-30,2011-10-21,0.0,609031,609031.0
26324,2011-12-25,2011-11-02,0.0,229771,229771.0
26325,2012-02-10,2011-12-26,0.0,319240,319240.0
26326,2012-03-03,2012-01-18,0.0,664327,664327.0
26327,2012-03-21,2012-02-02,0.0,661387,661387.0
26328,2012-04-28,2012-03-13,0.0,305781,305781.0
26329,2012-06-02,2012-04-09,0.0,329949,329949.0
26330,2012-06-24,2012-05-15,0.0,217370,217370.0
26331,2012-07-29,2012-06-28,0.0,655325,655325.0
26332,2012-08-27,2012-07-16,0.0,447888,447888.0
26333,2012-09-16,2012-08-11,0.0,541521,541521.0
26334,2012-10-18,2012-09-20,0.0,561936,561936.0
26335,2012-12-14,2012-10-25,0.0,390194,390194.0
26336,2013-01-12,2012-11-22,0.0,507720,507720.0
26337,2013-01-21,2012-12-03,0.0,546913,546913.0
26338,2013-02-24,2013-01-08,0.0,602233,602233.0
26339,2013-03-02,2013-02-02,0.0,305215,305215.0
26340,2013-04-24,2013-03-19,0.0,307345,307345.0
26341,2013-05-25,2013-04-24,0.0,549315,549315.0
26342,2013-06-19,2013-05-09,0.0,426659,426659.0
26343,2013-07-11,2013-06-08,0.0,243207,243207.0
26344,2013-08-22,2013-07-13,0.0,607315,607315.0
26345,2013-10-03,2013-08-12,0.0,324123,324123.0
26346,2013-10-31,2013-09-15,0.0,634438,634438.0
26347,2013-12-27,2013-10-27,0.0,541336,541336.0
26348,2013-12-23,2013-11-07,0.0,413060,413060.0
26349,2014-01-08,2013-12-14,0.0,444159,444159.0
26350,2014-02-11,2014-01-03,0.0,170149,170149.0
26351,2014-04-11,2014-02-23,0.0,641418,641418.0
26352,2014-03-27,2014-03-02,0.0,333814,333814.0
26353,2014-05-22,2014-04-15,0.0,542624,542624.0
26354,2014-06-29,2014-05-14,0.0,413159,413159.0
26355,2014-08-07,2014-06-29,0.0,337736,337736.0
26356,2014-08-31,2014-07-16,0.0,184239,184239.0
26357,2014-10-04,2014-08-12,0.0,426006,426006.0
26358,2014-10-19,2014-09-20,0.0,192602,192602.0
26359,2014-11-29,2014-10-17,0.0,319629,319629.0
26360,2015-01-10,2014-11-16,0.0,532482,532482.0
26361,2015-01-26,2014-12-25,0.0,175113,175113.0
26362,2015-02-26,2015-01-26,0.0,338793,338793.0
26363,2015-04-05,2015-02-13,0.0,614911,614911.0
26364,2015-05-08,2015-03-14,0.0,314258,314258.0
26365,2015-04-30,2015-04-01,0.0,600619,600619.0
26366,2015-06-15,2015-04-29,0.0,332145,332145.0
26367,2015-07-16,2015-06-09,0.0,222095,222095.0
26368,2015-08-21,2015-07-05,0.0,519722,519722.0
26369,2015-09-16,2015-08-15,0.0,220145,220145.0
26370,2015-10-05,2015-09-06,0.0,200386,200386.0
26371,2015-11-16,2015-10-05,0.0,604077,604077.0
26372,2016-01-02,2015-11-17,0.0,330241,330241.0
26373,2016-02-07,2015-12-26,0.0,315563,315563.0
26374,2016-02-29,2016-01-27,0.0,222015,222015.0
26375,2016-04-04,2016-02-13,0.0,297896,297896.0
26376,2016-05-13,2016-03-25,0.0,630768,630768.0
26377,2016-06-09,2016-04-14,0.0,528396,528396.0
26378,2016-07-02,2016-05-22,0.0,295794,295794.0
26379,2016-07-22,2016-06-06,0.0,189465,189465.0
26380,2016-09-19,2016-07-22,0.0,512320,512320.0
26381,2016-10-07,2016-08-18,0.0,427585,427585.0
26382,2016-10-21,2016-09-17,0.0,440915,440915.0
26383,2016-12-28,2016-10-23,0.0,166141,166141.0
26384,2017-01-29,2016-11-03,0.0,331219,331219.0
26385,2017-02-06,2016-12-07,0.0,621079,621079.0
26386,2017-02-19,2017-01-12,0.0,518468,518468.0
26387,2017-03-14,2017-02-15,0.0,433624,433624.0
26388,2017-04-18,2017-03-11,0.0,521123,521123.0
26389,2017-05-18,2017-03-30,0.0,527145,527145.0
26390,2017-07-06,2017-05-23,0.0,587611,587611.0
26391,2017-06-30,2017-06-03,0.0,288164,288164.0
26392,2017-09-07,2017-07-29,0.0,484100,484100.0
26393,2017-10-02,2017-08-12,0.0,392375,392375.0
26394,2017-11-02,2017-09-18,0.0,548000,548000.0
26395,2017-11-29,2017-10-15,0.0,416699,416699.0
26396,2017-12-13,2017-11-04,0.0,445323,445323.0
26397,2018-02-23,2017-12-27,0.0,431171,431171.0
26398,2018-02-24,2018-01-24,0.0,620432,620432.0
26399,2018-03-11,2018-02-03,0.0,183273,183273.0
26400,2018-04-15,2018-03-06,0.0,302130,302130.0
26401,2018-05-27,2018-04-25,0.0,514092,514092.0
26402,2018-07-02,2018-05-04,0.0,198866,198866.0
26403,2018-07-10,2018-06-10,0.0,304314,304314.0
26404,2018-08-20,2018-07-07,0.0,514025,514025.0
26405,2018-10-16,2018-08-27,0.0,215691,215691.0
26406,2018-09-18,2018-09-01,0.0,427933,427933.0
26407,2018-10-27,2018-10-06,0.0,178886,178886.0
26408,2018-12-31,2018-11-15,0.0,300731,300731.0
26409,2019-02-09,2018-12-18,0.0,197390,197390.0
26410,2019-02-13,2019-01-03,0.0,623127,623127.0
26411,2019-03-29,2019-02-18,0.0,526708,526708.0
26412,2099-01-01,2019-03-16,399846.0,399846,0.0
26413,2011-08-17,2011-06-22,0.0,1669061,1669061.0
26414,2011-09-11,2011-07-27,0.0,2575713,2575713.0
26415,2011-10-24,2011-08-15,0.0,1243290,1243290.0
26416,2011-11-14,2011-09-17,0.0,1157065,1157065.0
26417,2011-12-16,2011-10-06,0.0,3565049,3565049.0
26418,2012-01-11,2011-11-13,0.0,1399642,1399642.0
26419,2012-02-23,2011-12-26,0.0,2637080,2637080.0
26420,2012-03-21,2012-01-29,0.0,3924293,3924293.0
26421,2012-04-16,2012-02-04,0.0,3398229,3398229.0
26422,2012-05-24,2012-03-24,0.0,1883474,1883474.0
26423,2012-05-25,2012-04-08,0.0,1864931,1864931.0
26424,2012-08-06,2012-05-16,0.0,1374432,1374432.0
26425,2012-08-04,2012-06-02,0.0,3049863,3049863.0
26426,2012-09-08,2012-07-10,0.0,2531200,2531200.0
26427,2012-10-30,2012-08-09,0.0,2608459,2608459.0
26428,2012-11-22,2012-09-19,0.0,3103262,3103262.0
26429,2012-11-20,2012-10-15,0.0,2300561,2300561.0
26430,2013-01-28,2012-11-13,0.0,3319375,3319375.0
26431,2013-02-02,2012-12-06,0.0,3009662,3009662.0
26432,2013-04-08,2013-01-29,0.0,3099366,3099366.0
26433,2013-03-25,2013-02-04,0.0,2360487,2360487.0
26434,2013-05-20,2013-03-27,0.0,2600421,2600421.0
26435,2013-06-04,2013-04-11,0.0,3944318,3944318.0
26436,2013-07-11,2013-05-11,0.0,1410492,1410492.0
26437,2013-09-04,2013-06-23,0.0,1818828,1818828.0
26438,2013-09-08,2013-07-17,0.0,2342979,2342979.0
26439,2013-10-22,2013-08-05,0.0,1529264,1529264.0
26440,2013-11-11,2013-09-29,0.0,3672843,3672843.0
26441,2013-12-17,2013-10-18,0.0,3120875,3120875.0
26442,2014-01-03,2013-11-13,0.0,2523058,2523058.0
26443,2014-02-15,2013-12-27,0.0,2354435,2354435.0
26444,2014-04-01,2014-01-27,0.0,1294906,1294906.0
26445,2014-04-02,2014-02-12,0.0,3041056,3041056.0
26446,2014-05-31,2014-03-26,0.0,2535648,2535648.0
26447,2014-06-22,2014-04-29,0.0,2424273,2424273.0
26448,2014-07-13,2014-05-14,0.0,2922211,2922211.0
26449,2014-08-14,2014-06-23,0.0,3035706,3035706.0
26450,2014-09-21,2014-07-20,0.0,2968075,2968075.0
26451,2014-10-18,2014-08-23,0.0,2217389,2217389.0
26452,2014-12-03,2014-09-26,0.0,1008518,1008518.0
26453,2014-12-19,2014-10-05,0.0,2686878,2686878.0
26454,2014-12-25,2014-11-03,0.0,1925183,1925183.0
26455,2015-02-10,2014-12-11,0.0,1681741,1681741.0
26456,2015-03-08,2015-01-05,0.0,2646852,2646852.0
26457,2015-04-09,2015-02-18,0.0,2803827,2803827.0
26458,2015-05-04,2015-03-08,0.0,2263561,2263561.0
26459,2015-06-03,2015-04-10,0.0,3755411,3755411.0
26460,2015-07-26,2015-05-10,0.0,1893727,1893727.0
26461,2015-08-15,2015-06-23,0.0,1878266,1878266.0
26462,2015-09-16,2015-07-09,0.0,1917833,1917833.0
26463,2015-10-09,2015-08-13,0.0,1194831,1194831.0
26464,2015-11-17,2015-09-18,0.0,1458436,1458436.0
26465,2015-11-22,2015-10-03,0.0,3635314,3635314.0
26466,2015-12-25,2015-11-03,0.0,1885594,1885594.0
26467,2016-02-13,2015-12-22,0.0,2490101,2490101.0
26468,2016-03-18,2016-01-25,0.0,1257014,1257014.0
26469,2016-04-22,2016-02-26,0.0,1979126,1979126.0
26470,2016-05-09,2016-03-06,0.0,3567857,3567857.0
26471,2016-06-13,2016-04-17,0.0,2739305,2739305.0
26472,2016-07-22,2016-05-10,0.0,1769720,1769720.0
26473,2016-08-20,2016-06-28,0.0,2458360,2458360.0
26474,2016-08-30,2016-07-06,0.0,3858868,3858868.0
26475,2016-11-14,2016-08-29,0.0,2340700,2340700.0
26476,2016-10-31,2016-09-08,0.0,2530574,2530574.0
26477,2016-11-19,2016-10-03,0.0,2461324,2461324.0
26478,2017-01-18,2016-11-21,0.0,1973370,1973370.0
26479,2017-02-17,2016-12-22,0.0,2407060,2407060.0
26480,2017-03-17,2017-01-09,0.0,3780765,3780765.0
26481,2017-04-30,2017-02-09,0.0,3261071,3261071.0
26482,2017-04-30,2017-03-18,0.0,2571947,2571947.0
26483,2017-05-25,2017-04-05,0.0,2434668,2434668.0
26484,2017-06-16,2017-05-01,0.0,3305842,3305842.0
26485,2017-08-13,2017-06-11,0.0,2609521,2609521.0
26486,2017-09-01,2017-07-14,0.0,3219589,3219589.0
26487,2017-10-09,2017-08-16,0.0,2643085,2643085.0
26488,2017-11-10,2017-09-04,0.0,2433211,2433211.0
26489,2018-01-09,2017-10-23,0.0,3219834,3219834.0
26490,2018-01-09,2017-11-11,0.0,2577772,2577772.0
26491,2018-02-12,2017-12-16,0.0,3115486,3115486.0
26492,2018-03-11,2018-01-06,0.0,3775391,3775391.0
26493,2018-04-10,2018-02-14,0.0,1749813,1749813.0
26494,2018-05-05,2018-03-06,0.0,1712430,1712430.0
26495,2018-05-26,2018-04-02,0.0,2522264,2522264.0
26496,2018-07-10,2018-05-10,0.0,1850783,1850783.0
26497,2018-07-25,2018-06-05,0.0,1726544,1726544.0
26498,2018-10-11,2018-07-27,0.0,2448571,2448571.0
26499,2018-10-07,2018-08-09,0.0,2454015,2454015.0
26500,2018-10-16,2018-09-01,0.0,2592700,2592700.0
26501,2018-11-28,2018-10-03,0.0,1199163,1199163.0
26502,2018-12-24,2018-11-09,0.0,2880107,2880107.0
26503,2019-02-13,2018-12-24,0.0,1424708,1424708.0
26504,2019-03-24,2019-01-22,0.0,3824015,3824015.0
26505,2099-01-01,2019-02-12,2405743.0,2405743,0.0
26506,2099-01-01,2019-03-25,2130909.0,2130909,0.0
26507,2011-09-22,2011-07-09,0.0,891822,891822.0
26508,2011-10-26,2011-08-23,0.0,698441,698441.0
26509,2011-11-20,2011-09-28,0.0,667766,667766.0
26510,2011-11-30,2011-10-02,0.0,2530613,2530613.0
26511,2012-01-27,2011-11-27,0.0,888677,888677.0
26512,2012-01-31,2011-12-05,0.0,1356385,1356385.0
26513,2012-03-04,2012-01-16,0.0,2447857,2447857.0
26514,2012-04-18,2012-02-20,0.0,2587298,2587298.0
26515,2012-05-14,2012-03-16,0.0,1091367,1091367.0
26516,2012-06-14,2012-04-13,0.0,1104313,1104313.0
26517,2012-08-14,2012-05-02,0.0,898765,898765.0
26518,2012-08-15,2012-06-28,0.0,2405503,2405503.0
26519,2012-10-08,2012-07-27,0.0,1727427,1727427.0
26520,2012-09-28,2012-08-05,0.0,2129242,2129242.0
26521,2012-11-21,2012-09-19,0.0,1998747,1998747.0
26522,2012-12-20,2012-10-13,0.0,1432322,1432322.0
26523,2013-01-08,2012-11-10,0.0,2053946,2053946.0
26524,2013-01-25,2012-12-05,0.0,2117742,2117742.0
26525,2013-03-27,2013-01-27,0.0,2369590,2369590.0
26526,2013-04-02,2013-02-01,0.0,1306662,1306662.0
26527,2013-06-02,2013-03-25,0.0,1153324,1153324.0
26528,2013-07-03,2013-04-28,0.0,2089651,2089651.0
26529,2013-07-14,2013-05-21,0.0,1512953,1512953.0
26530,2013-07-15,2013-06-06,0.0,757795,757795.0
26531,2013-08-30,2013-07-11,0.0,2538181,2538181.0
26532,2013-10-04,2013-08-27,0.0,1302643,1302643.0
26533,2013-11-16,2013-09-18,0.0,2242357,2242357.0
26534,2013-11-30,2013-10-05,0.0,2107802,2107802.0
26535,2014-01-06,2013-11-18,0.0,1498718,1498718.0
26536,2014-01-27,2013-12-19,0.0,1606137,1606137.0
26537,2014-03-30,2014-01-26,0.0,834280,834280.0
26538,2014-03-12,2014-02-03,0.0,2251772,2251772.0
26539,2014-05-08,2014-03-02,0.0,1257300,1257300.0
26540,2014-06-08,2014-04-19,0.0,2199304,2199304.0
26541,2014-07-29,2014-05-26,0.0,1633499,1633499.0
26542,2014-08-03,2014-06-15,0.0,1319981,1319981.0
26543,2014-09-08,2014-07-06,0.0,886063,886063.0
26544,2014-09-28,2014-07-30,0.0,1634177,1634177.0
26545,2014-11-24,2014-09-28,0.0,783732,783732.0
26546,2014-12-20,2014-10-21,0.0,999265,999265.0
26547,2015-01-03,2014-11-05,0.0,2077894,2077894.0
26548,2015-02-12,2014-12-09,0.0,786370,786370.0
26549,2015-03-03,2015-01-11,0.0,1264824,1264824.0
26550,2015-05-03,2015-02-25,0.0,2423951,2423951.0
26551,2015-04-28,2015-03-22,0.0,1152462,1152462.0
26552,2015-06-01,2015-04-06,0.0,2628628,2628628.0
26553,2015-07-29,2015-05-27,0.0,1277301,1277301.0
26554,2015-08-27,2015-06-17,0.0,816596,816596.0
26555,2015-08-23,2015-07-10,0.0,1921358,1921358.0
26556,2015-11-11,2015-08-10,0.0,679988,679988.0
26557,2016-01-30,2015-09-22,0.0,655425,655425.0
26558,2016-02-09,2015-10-27,0.0,2171295,2171295.0
26559,2016-02-19,2015-11-12,0.0,1286609,1286609.0
26560,2016-03-14,2015-12-03,0.0,1047627,1047627.0
26561,2016-05-30,2016-01-07,439506.0,500380,60874.0
26562,2016-07-02,2016-02-25,249897.0,1305324,1055427.0
26563,2016-07-09,2016-03-24,0.0,2524842,2524842.0
26564,2016-08-03,2016-04-24,0.0,2021591,2021591.0
26565,2016-09-05,2016-05-07,86325.0,1202437,1116112.0
26566,2016-10-13,2016-06-18,266521.0,753014,486493.0
26567,2016-11-07,2016-07-10,2169803.0,2293148,123345.0
26568,2017-01-12,2016-08-28,1278862.0,1584224,305362.0
26569,2017-01-13,2016-09-04,1538878.0,1736072,197194.0
26570,2017-02-23,2016-10-28,799171.0,851230,52059.0
26571,2011-10-08,2011-08-03,0.0,937249,937249.0
26572,2011-11-13,2011-09-22,0.0,945434,945434.0
26573,2011-12-05,2011-10-27,0.0,2726505,2726505.0
26574,2012-01-15,2011-11-11,0.0,1393364,1393364.0
26575,2012-02-21,2011-12-28,0.0,1210006,1210006.0
26576,2012-02-24,2012-01-12,0.0,2604582,2604582.0
26577,2012-03-24,2012-02-11,0.0,2811485,2811485.0
26578,2012-04-08,2012-03-04,0.0,2237094,2237094.0
26579,2012-05-29,2012-04-07,0.0,1306560,1306560.0
