,OrderID,Payment_Date,Order_Date,outstanding_amount,order_amount,payment_amount,Delay_Days,Days_30,Days_60,Days_90,Days_120,Days_More_Than_120,prob_30,prob_60,prob_90,prob_120,prob_more_than_120
12229,27969,2012-10-13,2012-09-02,0.0,1135770,1135770.0,41.0,0,1,0,0,0,,0.0,,,
12230,27970,2012-11-11,2012-10-09,0.0,879406,879406.0,33.0,0,1,0,0,0,,0.0,,,
12231,27971,2012-12-20,2012-11-08,0.0,1082166,1082166.0,42.0,0,1,0,0,0,,0.0,,,
12232,27972,2013-01-12,2012-12-17,0.0,1084993,1084993.0,26.0,1,0,0,0,0,0.0,,,,
12233,27973,2013-02-18,2013-01-06,0.0,1288106,1288106.0,43.0,0,1,0,0,0,,0.0,,,
12234,27974,2013-04-08,2013-02-26,0.0,684514,684514.0,41.0,0,1,0,0,0,,0.0,,,
12235,27975,2013-04-25,2013-03-07,0.0,655266,655266.0,49.0,0,1,0,0,0,,0.0,,,
12236,27976,2013-05-30,2013-04-24,0.0,1108637,1108637.0,36.0,0,1,0,0,0,,0.0,,,
12237,27977,2013-06-22,2013-05-10,0.0,876302,876302.0,43.0,0,1,0,0,0,,0.0,,,
12238,27978,2013-07-28,2013-06-21,0.0,411858,411858.0,37.0,0,1,0,0,0,,0.0,,,
12239,27979,2013-08-28,2013-07-24,0.0,1386880,1386880.0,35.0,0,1,0,0,0,,0.0,,,
12240,27980,2013-09-12,2013-08-05,0.0,706173,706173.0,38.0,0,1,0,0,0,,0.0,,,
12241,27981,2013-11-05,2013-09-23,0.0,1275405,1275405.0,43.0,0,1,0,0,0,,0.0,,,
12242,27982,2013-11-21,2013-10-03,0.0,1091627,1091627.0,49.0,0,1,0,0,0,,0.0,,,
12243,27983,2013-12-15,2013-11-02,0.0,911160,911160.0,43.0,0,1,0,0,0,,0.0,,,
12244,27984,2014-01-01,2013-12-06,0.0,881770,881770.0,26.0,1,0,0,0,0,0.0,,,,
12245,27985,2014-03-21,2014-01-29,0.0,442117,442117.0,51.0,0,1,0,0,0,,0.0,,,
12246,27986,2014-04-04,2014-02-05,0.0,1269026,1269026.0,58.0,0,1,0,0,0,,0.0,,,
12247,27987,2014-05-10,2014-03-18,0.0,643428,643428.0,53.0,0,1,0,0,0,,0.0,,,
12248,27988,2014-05-22,2014-04-01,0.0,1042295,1042295.0,51.0,0,1,0,0,0,,0.0,,,
12249,27989,2014-06-19,2014-05-13,0.0,1001114,1001114.0,37.0,0,1,0,0,0,,0.0,,,
12250,27990,2014-07-11,2014-06-07,0.0,668972,668972.0,34.0,0,1,0,0,0,,0.0,,,
12251,27991,2014-09-10,2014-07-15,0.0,414599,414599.0,57.0,0,1,0,0,0,,0.0,,,
12252,27992,2014-08-30,2014-08-07,0.0,964967,964967.0,23.0,1,0,0,0,0,0.0,,,,
12253,27993,2014-12-15,2014-09-04,0.0,542840,542840.0,102.0,0,0,0,1,0,,,,0.0,
12254,27994,2015-01-05,2014-10-08,0.0,690269,690269.0,89.0,0,0,1,0,0,,,0.0,,
12255,27995,2015-02-22,2014-11-17,0.0,1048019,1048019.0,97.0,0,0,0,1,0,,,,0.0,
12256,27996,2015-03-27,2014-12-30,0.0,450350,450350.0,87.0,0,0,1,0,0,,,0.0,,
12257,27997,2015-04-15,2015-01-23,0.0,635024,635024.0,82.0,0,0,1,0,0,,,0.0,,
12258,27998,2015-03-23,2015-01-31,0.0,1321101,1321101.0,51.0,0,1,0,0,0,,0.0,,,
12259,27999,2015-05-13,2015-03-27,0.0,628169,628169.0,47.0,0,1,0,0,0,,0.0,,,
12260,28000,2015-05-19,2015-04-17,0.0,1368624,1368624.0,32.0,0,1,0,0,0,,0.0,,,
12261,28001,2015-06-28,2015-05-07,0.0,559127,559127.0,52.0,0,1,0,0,0,,0.0,,,
12262,28002,2015-08-26,2015-06-29,0.0,488770,488770.0,58.0,0,1,0,0,0,,0.0,,,
12263,28003,2015-08-18,2015-07-19,0.0,1131782,1131782.0,30.0,1,0,0,0,0,0.0,,,,
12264,28004,2015-11-16,2015-08-28,0.0,424140,424140.0,80.0,0,0,1,0,0,,,0.0,,
12265,28005,2015-12-13,2015-09-18,0.0,499182,499182.0,86.0,0,0,1,0,0,,,0.0,,
12266,28006,2016-01-10,2015-10-15,0.0,1294884,1294884.0,87.0,0,0,1,0,0,,,0.0,,
12267,28007,2016-03-14,2015-11-27,0.0,597892,597892.0,108.0,0,0,0,1,0,,,,0.0,
12268,28008,2016-04-05,2015-12-21,60360.0,643539,583179.0,106.0,0,0,0,1,0,,,,0.09379384932381721,
12269,28009,2016-04-11,2016-01-15,466337.0,502597,36260.0,87.0,0,0,1,0,0,,,0.9278547225709664,,
12270,28010,2016-05-17,2016-02-11,98641.0,636106,537465.0,96.0,0,0,0,1,0,,,,0.15507006693852912,
12271,28011,2016-06-13,2016-03-01,199996.0,1292762,1092766.0,104.0,0,0,0,1,0,,,,0.15470442355205366,
12272,28012,2016-07-16,2016-04-09,148005.0,1069620,921615.0,98.0,0,0,0,1,0,,,,0.1383715712122062,
12273,28013,2016-08-31,2016-05-20,685414.0,747104,61690.0,103.0,0,0,0,1,0,,,,0.917427827986465,
12274,28014,2016-09-19,2016-06-18,305190.0,335265,30075.0,93.0,0,0,0,1,0,,,,0.9102948413941211,
12275,28015,2016-11-03,2016-07-24,1001828.0,1165040,163212.0,102.0,0,0,0,1,0,,,,0.8599086726635995,
12276,28016,2016-11-28,2016-08-18,807621.0,945479,137858.0,102.0,0,0,0,1,0,,,,0.8541924252151555,
12277,28017,2017-01-20,2016-09-22,806118.0,871757,65639.0,120.0,0,0,0,1,0,,,,0.9247049349761459,
12278,28018,2012-05-07,2012-03-15,0.0,1513286,1513286.0,53.0,0,1,0,0,0,,0.0,,,
12279,28019,2012-05-28,2012-04-28,0.0,840960,840960.0,30.0,1,0,0,0,0,0.0,,,,
12280,28020,2012-06-26,2012-05-11,0.0,490755,490755.0,46.0,0,1,0,0,0,,0.0,,,
12281,28021,2012-07-15,2012-06-15,0.0,1545254,1545254.0,30.0,1,0,0,0,0,0.0,,,,
12282,28022,2012-09-14,2012-07-13,0.0,1218899,1218899.0,63.0,0,0,1,0,0,,,0.0,,
12283,28023,2012-09-26,2012-08-04,0.0,1544706,1544706.0,53.0,0,1,0,0,0,,0.0,,,
12284,28024,2012-10-19,2012-09-25,0.0,1512400,1512400.0,24.0,1,0,0,0,0,0.0,,,,
12285,28025,2012-11-12,2012-10-07,0.0,909810,909810.0,36.0,0,1,0,0,0,,0.0,,,
12286,28026,2013-01-19,2012-11-28,0.0,817012,817012.0,52.0,0,1,0,0,0,,0.0,,,
12287,28027,2013-01-26,2012-12-19,0.0,1318936,1318936.0,38.0,0,1,0,0,0,,0.0,,,
12288,28028,2013-03-02,2013-01-21,0.0,1830761,1830761.0,40.0,0,1,0,0,0,,0.0,,,
12289,28029,2013-04-04,2013-02-23,0.0,1250306,1250306.0,40.0,0,1,0,0,0,,0.0,,,
12290,28030,2013-04-30,2013-03-13,0.0,1524670,1524670.0,48.0,0,1,0,0,0,,0.0,,,
12291,28031,2013-05-25,2013-04-23,0.0,1210782,1210782.0,32.0,0,1,0,0,0,,0.0,,,
12292,28032,2013-06-26,2013-05-21,0.0,1204893,1204893.0,36.0,0,1,0,0,0,,0.0,,,
12293,28033,2013-07-15,2013-05-31,0.0,823609,823609.0,45.0,0,1,0,0,0,,0.0,,,
12294,28034,2013-09-18,2013-07-21,0.0,1776610,1776610.0,59.0,0,1,0,0,0,,0.0,,,
12295,28035,2013-09-29,2013-07-31,0.0,588222,588222.0,60.0,0,1,0,0,0,,0.0,,,
12296,28036,2013-11-20,2013-09-26,0.0,1590942,1590942.0,55.0,0,1,0,0,0,,0.0,,,
12297,28037,2013-11-15,2013-10-08,0.0,1880521,1880521.0,38.0,0,1,0,0,0,,0.0,,,
12298,28038,2013-12-08,2013-11-08,0.0,1571051,1571051.0,30.0,1,0,0,0,0,0.0,,,,
12299,28039,2014-01-14,2013-12-05,0.0,1622483,1622483.0,40.0,0,1,0,0,0,,0.0,,,
12300,28040,2014-03-14,2014-01-22,0.0,624300,624300.0,51.0,0,1,0,0,0,,0.0,,,
12301,28041,2014-03-18,2014-02-12,0.0,1899612,1899612.0,34.0,0,1,0,0,0,,0.0,,,
12302,28042,2014-04-21,2014-03-07,0.0,1237383,1237383.0,45.0,0,1,0,0,0,,0.0,,,
12303,28043,2014-05-28,2014-04-18,0.0,1253064,1253064.0,40.0,0,1,0,0,0,,0.0,,,
12304,28044,2014-07-08,2014-05-20,0.0,1647918,1647918.0,49.0,0,1,0,0,0,,0.0,,,
12305,28045,2014-08-09,2014-06-08,0.0,1596553,1596553.0,62.0,0,0,1,0,0,,,0.0,,
12306,28046,2014-08-27,2014-07-13,0.0,861439,861439.0,45.0,0,1,0,0,0,,0.0,,,
12307,28047,2014-08-30,2014-08-04,0.0,1810479,1810479.0,26.0,1,0,0,0,0,0.0,,,,
12308,28048,2014-10-26,2014-09-08,0.0,527535,527535.0,48.0,0,1,0,0,0,,0.0,,,
12309,28049,2014-11-04,2014-10-13,0.0,1288855,1288855.0,22.0,1,0,0,0,0,0.0,,,,
12310,28050,2014-12-30,2014-11-16,0.0,1451556,1451556.0,44.0,0,1,0,0,0,,0.0,,,
12311,28051,2015-01-26,2014-12-12,0.0,831585,831585.0,45.0,0,1,0,0,0,,0.0,,,
12312,28052,2015-03-02,2015-01-23,0.0,814854,814854.0,38.0,0,1,0,0,0,,0.0,,,
12313,28053,2015-03-22,2015-02-13,0.0,1929156,1929156.0,37.0,0,1,0,0,0,,0.0,,,
12314,28054,2015-04-27,2015-03-28,0.0,997489,997489.0,30.0,1,0,0,0,0,0.0,,,,
12315,28055,2015-06-12,2015-04-26,0.0,1359427,1359427.0,47.0,0,1,0,0,0,,0.0,,,
12316,28056,2015-06-30,2015-05-28,0.0,1202370,1202370.0,33.0,0,1,0,0,0,,0.0,,,
12317,28057,2015-08-17,2015-06-11,0.0,880229,880229.0,67.0,0,0,1,0,0,,,0.0,,
12318,28058,2015-08-26,2015-07-29,0.0,1260440,1260440.0,28.0,1,0,0,0,0,0.0,,,,
12319,28059,2015-10-04,2015-08-24,0.0,612851,612851.0,41.0,0,1,0,0,0,,0.0,,,
12320,28060,2015-11-02,2015-09-05,0.0,581486,581486.0,58.0,0,1,0,0,0,,0.0,,,
12321,28061,2015-11-07,2015-09-30,0.0,1779866,1779866.0,38.0,0,1,0,0,0,,0.0,,,
12322,28062,2016-01-03,2015-11-14,0.0,861734,861734.0,50.0,0,1,0,0,0,,0.0,,,
12323,28063,2016-01-23,2015-12-22,0.0,873269,873269.0,32.0,0,1,0,0,0,,0.0,,,
12324,28064,2016-03-01,2016-01-08,0.0,698421,698421.0,53.0,0,1,0,0,0,,0.0,,,
12325,28065,2016-03-23,2016-02-13,0.0,956931,956931.0,39.0,0,1,0,0,0,,0.0,,,
12326,28066,2016-05-12,2016-03-26,0.0,1873007,1873007.0,47.0,0,1,0,0,0,,0.0,,,
12327,28067,2016-05-18,2016-04-21,0.0,1304253,1304253.0,27.0,1,0,0,0,0,0.0,,,,
12328,28068,2016-06-12,2016-05-12,0.0,1210414,1210414.0,31.0,0,1,0,0,0,,0.0,,,
12329,28069,2016-07-24,2016-06-16,0.0,853638,853638.0,38.0,0,1,0,0,0,,0.0,,,
12330,28070,2016-08-07,2016-06-30,0.0,1518785,1518785.0,38.0,0,1,0,0,0,,0.0,,,
12331,28071,2016-10-07,2016-08-26,0.0,933741,933741.0,42.0,0,1,0,0,0,,0.0,,,
12332,28072,2016-11-10,2016-09-26,0.0,792201,792201.0,45.0,0,1,0,0,0,,0.0,,,
12333,28073,2016-11-13,2016-10-02,0.0,808293,808293.0,42.0,0,1,0,0,0,,0.0,,,
12334,28074,2016-12-21,2016-11-19,0.0,1599212,1599212.0,32.0,0,1,0,0,0,,0.0,,,
12335,28075,2017-01-08,2016-12-10,0.0,1294880,1294880.0,29.0,1,0,0,0,0,0.0,,,,
12336,28076,2017-03-25,2017-01-30,0.0,1486395,1486395.0,54.0,0,1,0,0,0,,0.0,,,
12337,28077,2017-04-03,2017-02-15,0.0,1357117,1357117.0,47.0,0,1,0,0,0,,0.0,,,
12338,28078,2017-04-17,2017-03-02,0.0,851889,851889.0,46.0,0,1,0,0,0,,0.0,,,
12339,28079,2017-06-04,2017-04-25,0.0,1225802,1225802.0,40.0,0,1,0,0,0,,0.0,,,
12340,28080,2017-05-18,2017-05-06,0.0,1139943,1139943.0,12.0,1,0,0,0,0,0.0,,,,
12341,28081,2017-08-15,2017-06-26,0.0,1280105,1280105.0,50.0,0,1,0,0,0,,0.0,,,
12342,28082,2017-09-01,2017-07-21,0.0,1587171,1587171.0,42.0,0,1,0,0,0,,0.0,,,
12343,28083,2017-10-04,2017-08-14,0.0,928925,928925.0,51.0,0,1,0,0,0,,0.0,,,
12344,28084,2017-10-24,2017-09-10,0.0,1463701,1463701.0,44.0,0,1,0,0,0,,0.0,,,
12345,28085,2017-12-17,2017-10-30,0.0,1293742,1293742.0,48.0,0,1,0,0,0,,0.0,,,
12346,28086,2018-01-16,2017-11-29,0.0,1504910,1504910.0,48.0,0,1,0,0,0,,0.0,,,
12347,28087,2018-01-20,2017-12-03,0.0,1297437,1297437.0,48.0,0,1,0,0,0,,0.0,,,
12348,28088,2018-02-24,2018-01-13,0.0,1793630,1793630.0,42.0,0,1,0,0,0,,0.0,,,
12349,28089,2018-04-11,2018-02-26,0.0,689213,689213.0,44.0,0,1,0,0,0,,0.0,,,
12350,28090,2018-05-05,2018-03-19,0.0,629587,629587.0,47.0,0,1,0,0,0,,0.0,,,
12351,28091,2018-06-12,2018-04-24,0.0,1082433,1082433.0,49.0,0,1,0,0,0,,0.0,,,
12352,28092,2018-07-07,2018-05-27,0.0,1270863,1270863.0,41.0,0,1,0,0,0,,0.0,,,
12353,28093,2018-07-14,2018-06-07,0.0,1169252,1169252.0,37.0,0,1,0,0,0,,0.0,,,
12354,28094,2018-08-29,2018-07-19,0.0,1719667,1719667.0,41.0,0,1,0,0,0,,0.0,,,
12355,28095,2018-10-09,2018-08-29,0.0,1538086,1538086.0,41.0,0,1,0,0,0,,0.0,,,
12356,28096,2018-09-24,2018-08-31,0.0,943288,943288.0,24.0,1,0,0,0,0,0.0,,,,
12357,28097,2018-11-19,2018-10-26,0.0,700568,700568.0,24.0,1,0,0,0,0,0.0,,,,
12358,28098,2019-01-05,2018-11-25,0.0,1229615,1229615.0,41.0,0,1,0,0,0,,0.0,,,
12359,28099,2019-02-11,2018-12-11,0.0,667395,667395.0,62.0,0,0,1,0,0,,,0.0,,
12360,28100,2019-03-14,2019-01-12,0.0,1767206,1767206.0,61.0,0,0,1,0,0,,,0.0,,
12361,28101,2019-03-11,2019-02-16,0.0,1523004,1523004.0,23.0,1,0,0,0,0,0.0,,,,
12362,28102,2099-01-01,2019-03-15,1269443.0,1269443,0.0,29147.0,0,0,0,0,1,,,,,1.0
12363,28103,2012-06-11,2012-03-24,0.0,560450,560450.0,79.0,0,0,1,0,0,,,0.0,,
12364,28104,2012-07-27,2012-04-12,0.0,306608,306608.0,106.0,0,0,0,1,0,,,,0.0,
12365,28105,2012-09-29,2012-05-21,0.0,216163,216163.0,131.0,0,0,0,0,1,,,,,0.0
12366,28106,2012-09-06,2012-06-11,0.0,568901,568901.0,87.0,0,0,1,0,0,,,0.0,,
12367,28107,2012-10-20,2012-07-07,0.0,431321,431321.0,105.0,0,0,0,1,0,,,,0.0,
12368,28108,2012-11-17,2012-08-25,0.0,500318,500318.0,84.0,0,0,1,0,0,,,0.0,,
12369,28109,2012-12-19,2012-09-25,0.0,568649,568649.0,85.0,0,0,1,0,0,,,0.0,,
12370,28110,2013-02-08,2012-10-26,0.0,305100,305100.0,105.0,0,0,0,1,0,,,,0.0,
12371,28111,2013-03-14,2012-11-27,0.0,315370,315370.0,107.0,0,0,0,1,0,,,,0.0,
12372,28112,2013-04-04,2012-12-27,0.0,467420,467420.0,98.0,0,0,0,1,0,,,,0.0,
12373,28113,2013-03-16,2013-01-10,0.0,665574,665574.0,65.0,0,0,1,0,0,,,0.0,,
12374,28114,2013-04-13,2013-02-12,0.0,400725,400725.0,60.0,0,1,0,0,0,,0.0,,,
12375,28115,2013-05-30,2013-03-23,0.0,515683,515683.0,68.0,0,0,1,0,0,,,0.0,,
12376,28116,2013-05-25,2013-04-07,0.0,417194,417194.0,48.0,0,1,0,0,0,,0.0,,,
12377,28117,2013-08-08,2013-05-30,0.0,418056,418056.0,70.0,0,0,1,0,0,,,0.0,,
12378,28118,2013-07-24,2013-05-30,0.0,308001,308001.0,55.0,0,1,0,0,0,,0.0,,,
12379,28119,2013-08-30,2013-07-15,0.0,611039,611039.0,46.0,0,1,0,0,0,,0.0,,,
12380,28120,2013-10-09,2013-08-20,0.0,235317,235317.0,50.0,0,1,0,0,0,,0.0,,,
12381,28121,2013-11-10,2013-09-08,0.0,548906,548906.0,63.0,0,0,1,0,0,,,0.0,,
12382,28122,2013-12-04,2013-10-04,0.0,648157,648157.0,61.0,0,0,1,0,0,,,0.0,,
12383,28123,2014-01-15,2013-11-12,0.0,565113,565113.0,64.0,0,0,1,0,0,,,0.0,,
12384,28124,2014-02-01,2013-12-06,0.0,586556,586556.0,57.0,0,1,0,0,0,,0.0,,,
12385,28125,2014-03-25,2014-01-28,0.0,219288,219288.0,56.0,0,1,0,0,0,,0.0,,,
12386,28126,2014-04-20,2014-02-21,0.0,680370,680370.0,58.0,0,1,0,0,0,,0.0,,,
12387,28127,2014-05-11,2014-03-13,0.0,421521,421521.0,59.0,0,1,0,0,0,,0.0,,,
12388,28128,2014-06-19,2014-04-27,0.0,418449,418449.0,53.0,0,1,0,0,0,,0.0,,,
12389,28129,2014-07-10,2014-05-22,0.0,541387,541387.0,49.0,0,1,0,0,0,,0.0,,,
12390,28130,2014-08-08,2014-06-29,0.0,541653,541653.0,40.0,0,1,0,0,0,,0.0,,,
12391,28131,2014-09-12,2014-07-22,0.0,315938,315938.0,52.0,0,1,0,0,0,,0.0,,,
12392,28132,2014-09-19,2014-08-01,0.0,622954,622954.0,49.0,0,1,0,0,0,,0.0,,,
12393,28133,2014-10-24,2014-09-01,0.0,232958,232958.0,53.0,0,1,0,0,0,,0.0,,,
12394,28134,2014-12-14,2014-10-11,0.0,435511,435511.0,64.0,0,0,1,0,0,,,0.0,,
12395,28135,2015-01-20,2014-11-10,0.0,548426,548426.0,71.0,0,0,1,0,0,,,0.0,,
12396,28136,2015-02-09,2014-12-10,0.0,337897,337897.0,61.0,0,0,1,0,0,,,0.0,,
12397,28137,2015-03-25,2015-01-24,0.0,241228,241228.0,60.0,0,1,0,0,0,,0.0,,,
12398,28138,2015-04-23,2015-02-25,0.0,624090,624090.0,57.0,0,1,0,0,0,,0.0,,,
12399,28139,2015-05-08,2015-03-21,0.0,271958,271958.0,48.0,0,1,0,0,0,,0.0,,,
12400,28140,2015-06-20,2015-04-29,0.0,450477,450477.0,52.0,0,1,0,0,0,,0.0,,,
12401,28141,2015-06-22,2015-05-04,0.0,442296,442296.0,49.0,0,1,0,0,0,,0.0,,,
12402,28142,2015-08-23,2015-06-19,0.0,294668,294668.0,65.0,0,0,1,0,0,,,0.0,,
12403,28143,2015-09-10,2015-07-30,0.0,440965,440965.0,42.0,0,1,0,0,0,,0.0,,,
12404,28144,2015-10-03,2015-08-06,0.0,250864,250864.0,58.0,0,1,0,0,0,,0.0,,,
12405,28145,2015-11-14,2015-09-13,0.0,232335,232335.0,62.0,0,0,1,0,0,,,0.0,,
12406,28146,2016-01-21,2015-10-29,0.0,591807,591807.0,84.0,0,0,1,0,0,,,0.0,,
12407,28147,2016-01-15,2015-11-16,0.0,324673,324673.0,60.0,0,1,0,0,0,,0.0,,,
12408,28148,2016-02-28,2015-12-30,0.0,322607,322607.0,60.0,0,1,0,0,0,,0.0,,,
12409,28149,2016-03-15,2016-01-26,0.0,207563,207563.0,49.0,0,1,0,0,0,,0.0,,,
12410,28150,2016-04-05,2016-02-08,0.0,363180,363180.0,57.0,0,1,0,0,0,,0.0,,,
12411,28151,2016-05-22,2016-03-18,0.0,613042,613042.0,65.0,0,0,1,0,0,,,0.0,,
12412,28152,2016-06-22,2016-04-20,0.0,396284,396284.0,63.0,0,0,1,0,0,,,0.0,,
12413,28153,2016-07-19,2016-05-15,0.0,453557,453557.0,65.0,0,0,1,0,0,,,0.0,,
12414,28154,2016-09-05,2016-06-24,0.0,349956,349956.0,73.0,0,0,1,0,0,,,0.0,,
12415,28155,2016-09-08,2016-07-07,0.0,571211,571211.0,63.0,0,0,1,0,0,,,0.0,,
12416,28156,2016-10-19,2016-08-29,0.0,319842,319842.0,51.0,0,1,0,0,0,,0.0,,,
12417,28157,2016-12-12,2016-09-02,0.0,344681,344681.0,101.0,0,0,0,1,0,,,,0.0,
12418,28158,2017-02-05,2016-10-27,0.0,329498,329498.0,101.0,0,0,0,1,0,,,,0.0,
12419,28159,2017-02-27,2016-11-24,0.0,533017,533017.0,95.0,0,0,0,1,0,,,,0.0,
12420,28160,2017-03-22,2016-12-17,0.0,408173,408173.0,95.0,0,0,0,1,0,,,,0.0,
12421,28161,2017-03-19,2017-01-25,0.0,526406,526406.0,53.0,0,1,0,0,0,,0.0,,,
12422,28162,2017-04-12,2017-02-23,0.0,574498,574498.0,48.0,0,1,0,0,0,,0.0,,,
12423,28163,2017-06-19,2017-03-14,0.0,358920,358920.0,97.0,0,0,0,1,0,,,,0.0,
12424,28164,2017-07-15,2017-03-30,0.0,406583,406583.0,107.0,0,0,0,1,0,,,,0.0,
12425,28165,2017-08-19,2017-05-04,0.0,447549,447549.0,107.0,0,0,0,1,0,,,,0.0,
12426,28166,2017-09-09,2017-06-18,0.0,378867,378867.0,83.0,0,0,1,0,0,,,0.0,,
12427,28167,2017-10-22,2017-07-22,0.0,542263,542263.0,92.0,0,0,0,1,0,,,,0.0,
12428,28168,2017-11-09,2017-08-07,0.0,315005,315005.0,94.0,0,0,0,1,0,,,,0.0,
12429,28169,2018-01-01,2017-09-04,0.0,490406,490406.0,119.0,0,0,0,1,0,,,,0.0,
12430,28170,2018-01-28,2017-10-19,0.0,460026,460026.0,101.0,0,0,0,1,0,,,,0.0,
12431,28171,2018-01-28,2017-11-10,0.0,486961,486961.0,79.0,0,0,1,0,0,,,0.0,,
12432,28172,2018-03-20,2017-12-16,0.0,430210,430210.0,94.0,0,0,0,1,0,,,,0.0,
12433,28173,2018-03-24,2018-01-17,0.0,615245,615245.0,66.0,0,0,1,0,0,,,0.0,,
12434,28174,2018-05-23,2018-02-09,0.0,202788,202788.0,103.0,0,0,0,1,0,,,,0.0,
12435,28175,2018-06-27,2018-03-01,175972.0,192171,16199.0,118.0,0,0,0,1,0,,,,0.9157052833153806,
12436,28176,2018-08-21,2018-04-25,49146.0,307882,258736.0,118.0,0,0,0,1,0,,,,0.15962609051519738,
12437,28177,2018-08-29,2018-05-01,28760.0,389961,361201.0,120.0,0,0,0,1,0,,,,0.07375096484007375,
12438,28178,2018-10-16,2018-06-17,390496.0,453197,62701.0,121.0,0,0,0,0,1,,,,,0.8616473630672754
12439,28179,2018-11-17,2018-07-19,0.0,548057,548057.0,121.0,0,0,0,0,1,,,,,0.0
12440,28180,2018-11-23,2018-08-19,0.0,603280,603280.0,96.0,0,0,0,1,0,,,,0.0,
12441,28181,2018-12-31,2018-09-27,0.0,306433,306433.0,95.0,0,0,0,1,0,,,,0.0,
12442,28182,2019-02-20,2018-10-24,22577.0,215057,192480.0,119.0,0,0,0,1,0,,,,0.10498147002887606,
12443,28183,2019-03-22,2018-11-29,399452.0,435724,36272.0,113.0,0,0,0,1,0,,,,0.916754642847307,
12444,28184,2099-01-01,2018-12-11,183121.0,183121,0.0,29241.0,0,0,0,0,1,,,,,1.0
12445,28185,2099-01-01,2019-01-23,623130.0,623130,0.0,29198.0,0,0,0,0,1,,,,,1.0
12446,28186,2099-01-01,2019-02-25,545551.0,545551,0.0,29165.0,0,0,0,0,1,,,,,1.0
12447,28187,2099-01-01,2019-03-05,447661.0,447661,0.0,29157.0,0,0,0,0,1,,,,,1.0
12448,28188,2012-05-27,2012-04-29,0.0,275097,275097.0,28.0,1,0,0,0,0,0.0,,,,
12449,28189,2012-07-02,2012-05-15,0.0,173812,173812.0,48.0,0,1,0,0,0,,0.0,,,
12450,28190,2012-08-05,2012-06-20,0.0,594459,594459.0,46.0,0,1,0,0,0,,0.0,,,
12451,28191,2012-09-01,2012-07-13,0.0,372860,372860.0,50.0,0,1,0,0,0,,0.0,,,
12452,28192,2012-10-18,2012-08-13,0.0,512771,512771.0,66.0,0,0,1,0,0,,,0.0,,
12453,28193,2012-10-13,2012-09-11,0.0,491657,491657.0,32.0,0,1,0,0,0,,0.0,,,
12454,28194,2012-11-26,2012-10-16,0.0,356292,356292.0,41.0,0,1,0,0,0,,0.0,,,
12455,28195,2012-12-15,2012-11-01,0.0,469296,469296.0,44.0,0,1,0,0,0,,0.0,,,
12456,28196,2012-12-27,2012-12-10,0.0,511406,511406.0,17.0,1,0,0,0,0,0.0,,,,
12457,28197,2013-03-16,2013-01-23,0.0,585653,585653.0,52.0,0,1,0,0,0,,0.0,,,
12458,28198,2013-04-02,2013-02-23,0.0,284066,284066.0,38.0,0,1,0,0,0,,0.0,,,
12459,28199,2013-04-20,2013-03-11,0.0,247950,247950.0,40.0,0,1,0,0,0,,0.0,,,
12460,28200,2013-05-31,2013-04-17,0.0,511907,511907.0,44.0,0,1,0,0,0,,0.0,,,
12461,28201,2013-07-03,2013-05-29,0.0,408245,408245.0,35.0,0,1,0,0,0,,0.0,,,
12462,28202,2013-07-25,2013-06-12,0.0,185107,185107.0,43.0,0,1,0,0,0,,0.0,,,
12463,28203,2013-09-14,2013-07-28,0.0,577146,577146.0,48.0,0,1,0,0,0,,0.0,,,
12464,28204,2013-09-16,2013-08-09,0.0,304757,304757.0,38.0,0,1,0,0,0,,0.0,,,
12465,28205,2013-11-06,2013-09-25,0.0,586492,586492.0,42.0,0,1,0,0,0,,0.0,,,
12466,28206,2013-11-22,2013-10-13,0.0,492058,492058.0,40.0,0,1,0,0,0,,0.0,,,
12467,28207,2013-12-03,2013-11-11,0.0,394838,394838.0,22.0,1,0,0,0,0,0.0,,,,
12468,28208,2014-02-01,2013-12-18,0.0,357930,357930.0,45.0,0,1,0,0,0,,0.0,,,
12469,28209,2014-02-13,2014-01-21,0.0,217149,217149.0,23.0,1,0,0,0,0,0.0,,,,
12470,28210,2014-03-22,2014-02-10,0.0,572198,572198.0,40.0,0,1,0,0,0,,0.0,,,
12471,28211,2014-05-10,2014-03-28,0.0,326109,326109.0,43.0,0,1,0,0,0,,0.0,,,
12472,28212,2014-05-22,2014-04-14,0.0,496461,496461.0,38.0,0,1,0,0,0,,0.0,,,
12473,28213,2014-07-27,2014-05-25,0.0,380856,380856.0,63.0,0,0,1,0,0,,,0.0,,
12474,28214,2014-07-09,2014-06-16,0.0,282959,282959.0,23.0,1,0,0,0,0,0.0,,,,
12475,28215,2014-08-28,2014-07-04,0.0,170186,170186.0,55.0,0,1,0,0,0,,0.0,,,
12476,28216,2014-09-28,2014-08-11,0.0,399063,399063.0,48.0,0,1,0,0,0,,0.0,,,
12477,28217,2014-10-28,2014-09-11,0.0,205368,205368.0,47.0,0,1,0,0,0,,0.0,,,
12478,28218,2014-11-25,2014-10-10,0.0,273136,273136.0,46.0,0,1,0,0,0,,0.0,,,
12479,28219,2014-12-16,2014-11-12,0.0,443663,443663.0,34.0,0,1,0,0,0,,0.0,,,
12480,28220,2015-02-04,2014-12-22,0.0,186473,186473.0,44.0,0,1,0,0,0,,0.0,,,
